X,Y,FID,VENUEID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,NAME2,NAME3,FORMER,YEAR
-96.346390665021516,30.605832110881614,365,883,REED ARENA,OLSEN BOULEVARD,NOT AVAILABLE,COLLEGE STATION,TX,77843,NOT AVAILABLE,(979) 862-7334,SINGLE USE,OPEN,12989,BRAZOS,48041,USA,30.605832111,-96.346390665,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://reed.tamu.edu/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,COX-MCFERRIN CENTER,NOT AVAILABLE,NOT AVAILABLE,-999
-74.014597535311893,40.309907919713616,366,46,MONMOUTH PARK,175 OCEANPORT AVENUE,NOT AVAILABLE,OCEANPORT,NJ,07757,NOT AVAILABLE,(732) 222-5100,SINGLE USE,OPEN,8000,MONMOUTH,34025,USA,40.30990792,-74.014597535,711212,RACETRACKS,http://monmouthpark.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-77.36707809231558,35.597336315810146,367,1099,WILLIAMS ARENA AT MINGES COLISEUM,FICKHEN STREET,NOT AVAILABLE,GREENVILLE,NC,27858,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,8000,PITT,37147,USA,35.597336316,-77.367078092,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ecupirates.com/facilities/minges.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-88.054937150254148,44.49950930115449,368,1100,RESCH CENTER,1901 SOUTH ONEIDA STREET,NOT AVAILABLE,GREEN BAY,WI,54304,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,9729,BROWN,27015,USA,44.499509301,-88.05493715,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.reschcenter.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-73.754788977134879,42.648623499145394,369,884,TIMES UNION CENTER,51 SOUTH PEARL STREET,NOT AVAILABLE,ALBANY,NY,12207,NOT AVAILABLE,(518) 487-2000,SINGLE USE,OPEN,15229,ALBANY,56001,USA,42.648623499,-73.754788977,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.timesunioncenter-albany.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,PEPSI ARENA,KNICKERBOCKER ARENA,PEPSI ARENA,2007
-80.241022552716657,25.970157902169014,370,47,CALDER RACE TRACK,21001 NW 27TH AVE,NOT AVAILABLE,MIAMI GARDENS,FL,33056,NOT AVAILABLE,(305) 625-1311,SINGLE USE,OPEN,15000,MIAMI-DADE,12086,USA,25.970157902,-80.241022553,711212,RACETRACKS,http://www.calderracecourse.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,CALDER CASINO AND RACE COURSE,NOT AVAILABLE,NOT AVAILABLE,-999
-113.497739000288675,53.546968999871183,371,356,ROGERS PLACE,102 ST NW,NOT AVAILABLE,EDMONTON,AB,T5J 4Y8,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,18500,EDMONTON,4811061,CAN,53.546969,-113.497739,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.rogersplace.com/,2016-02-08T00:00:00.000Z,IMAGERY/OTHER,2016-02-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-87.656145010767631,41.874904765742322,372,1101,THE UIC PAVILION,525 SOUTH RACINE AVENUE,NOT AVAILABLE,CHICAGO,IL,60607,NOT AVAILABLE,(312) 413-5700,SINGLE USE,OPEN,6958,COOK,27031,USA,41.874904766,-87.656145011,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.uicpavilion.com/pavilion/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-73.784324426646634,40.926666274677203,373,885,HYNES ATHLETIC CENTER,PRESIDENT STREET AND DURAND STREET,NOT AVAILABLE,NEW ROCHELLE,NY,10801,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,2611,WESTCHESTER,36119,USA,40.926666275,-73.784324427,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.icgaels.com/ViewArticle.dbml?DB_OEM_ID=14900&ATCLID=795880,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-90.081005753270333,29.983857848142108,374,48,FAIR GROUNDS RACE COURSE,1751 GENTILLY BOULEVARD,NOT AVAILABLE,NEW ORLEANS,LA,70119,NOT AVAILABLE,(504) 944-5515,SINGLE USE,OPEN,8000,ORLEANS,22071,USA,29.983857848,-90.081005753,711212,RACETRACKS,http://www.fairgroundsracecourse.com,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2016-02-24T00:00:00.000Z,NEW ORLEANS FAIRGROUNDS,NOT AVAILABLE,NOT AVAILABLE,-999
-87.916886527757697,43.042311966208921,375,1102,U.S. CELLULAR ARENA,400 WEST KILBORNE AVENUE,NOT AVAILABLE,MILWAUKEE,WI,53203,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,10783,MILWAUKEE,55079,USA,43.042311966,-87.916886528,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://uwmilwaukeepantherarena.com/categories/3-uwmilwaukeepantherarena,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-78.781330001645287,42.999880012878918,376,886,ALUMNI ARENA,WEBSTER ROAD,NOT AVAILABLE,AMHERST,NY,14221,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,6100,ERIE,39043,USA,42.999880013,-78.781330002,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ubbulls.com/facilities/alumni_arena,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-93.056991585932948,34.485319780920435,377,49,OAKLAWN PARK,2705 CENTRAL AVE,NOT AVAILABLE,HOT SPRINGS,AR,71901,NOT AVAILABLE,(800) 625-5296,SINGLE USE,OPEN,6500,GARLAND,05051,USA,34.485319781,-93.056991586,711212,RACETRACKS,http://oaklawn.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,OAKLAWN JOCKEY CLUB,NOT AVAILABLE,NOT AVAILABLE,-999
-81.676984188553206,41.499252689692199,378,1103,WOLSTEIN CENTER,EAST 18TH STREET AND PROSPECT AVENUE,NOT AVAILABLE,CLEVELAND,OH,44115,NOT AVAILABLE,(216) 687-9292,SINGLE USE,OPEN,13610,CUYAHOGA,39035,USA,41.49925269,-81.676984189,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://wolsteincenter.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-81.508693379221441,41.07587344700535,379,887,JAMES A. RHODES ARENA,373 CARROLL  STREET,NOT AVAILABLE,AKRON,OH,44325,NOT AVAILABLE,(330) 972-6920,SINGLE USE,OPEN,5500,SUMMIT,49043,USA,41.075873447,-81.508693379,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gozips.com/athletics/facilities/JAR,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-78.786956580562759,42.773754330134274,380,50,RALPH WILSON STADIUM,1 BILLS DRIVE,NOT AVAILABLE,ORCHARD PARK,NY,14127,NOT AVAILABLE,(716) 648-1800,SINGLE USE,OPEN,73079,ERIE,39043,USA,42.77375433,-78.786956581,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.buffalobills.com/stadium/index.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,RICH STADIUM,1998
-111.717034092393234,40.278694190127837,381,1104,UCCU CENTER,WEST 1000 SOUTH AND CAMPUS DRIVE,NOT AVAILABLE,OREM,UT,84058,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,8500,UTAH,49049,USA,40.27869419,-111.717034092,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://uccucenter.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,MCKAY EVENTS CENTER,2010
-85.406067940570182,40.207097808675968,382,888,JOHN E. WORTHEN ARENA,1699 W. WEST BETHEL AVENUE,NOT AVAILABLE,MUNCIE,IN,47304,NOT AVAILABLE,(765) 285-8708,SINGLE USE,OPEN,11500,DELAWARE,19055,USA,40.207097809,-85.406067941,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://ballstatesports.com/ViewArticle.dbml?ATCLID=204779309,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-114.051875914322466,51.037441955913494,383,357,SCOTIABANK SADDLEDOME,555 SADDLEDOME RISE SOUTHEAST,NOT AVAILABLE,CALGARY,AB,T2G 2W1,NOT AVAILABLE,(403) 777-4646,SINGLE USE,OPEN,19289,CALGARY,4806016,CAN,51.037441956,-114.051875914,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.scotiabanksaddledome.com/site/saddledome/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-80.23885426216593,25.957938632049117,384,404,SUN LIFE STADIUM,2267 NORTH WEST 199TH STREET,NOT AVAILABLE,MIAMI GARDENS,FL,33056,NOT AVAILABLE,(305) 943-8000,MULTIUSE,OPEN,65326,MIAMI-DADE,12086,USA,25.957938632,-80.238854262,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.sunlifestadium.com/stadium-facts,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-75.926948605937369,45.296940149901765,385,359,CANADIAN TIRE CENTRE,1000 PALLADIUM DRIVE,NOT AVAILABLE,OTTAWA,ON,K2V 1A5,NOT AVAILABLE,(613) 599-0100,SINGLE USE,OPEN,19153,OTTAWA-CARLETON,3506008,CAN,45.29694015,-75.926948606,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.canadiantirecentre.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,COREL CENTRE,THE BANK,THE BANK,2013
-87.048423979904925,41.464457227993748,386,889,ATHLETICS-RECREATION CENTER,1009 UNION STREET,NOT AVAILABLE,VALPARAISO,IN,46383,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,5000,PORTER,18127,USA,41.464457228,-87.04842398,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.valpoathletics.com/facilities/reccenter/#.VLUvnph0xaQ,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-121.759635308348066,38.54180916927141,387,1105,THE PAVILION (CALIFORNIA),LA RUE ROAD AND ORCHARD ROAD,NOT AVAILABLE,DAVIS,CA,95616,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,7600,YOLO,06113,USA,38.541809169,-121.759635308,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.ucdavisaggies.com/facilities/ucda-facilities.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,THE PAVILION AT ARC,NOT AVAILABLE,NOT AVAILABLE,-999
-89.593600871938648,40.691829569228069,388,890,CARVER ARENA,201 SW JEFFERSON STREET,NOT AVAILABLE,PEORIA,IL,61602,NOT AVAILABLE,(309) 673-8900,SINGLE USE,OPEN,11060,PEORIA,17143,USA,40.691829569,-89.593600872,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.peoriaciviccenter.com/home,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,PEORIA CIVIC CENTER,NOT AVAILABLE,NOT AVAILABLE,-999
-81.065859999831076,32.023779999968426,389,1106,TIGER ARENA,TOMPKINS HEIGHTS,NOT AVAILABLE,SAVANNAH,GA,31404,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,6000,CHATHAM,37037,USA,32.02378,-81.06586,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://ssuathletics.com/sports/2013/1/7/GEN_0107131107.aspx?id=76,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-71.264357162145359,42.090915921869922,390,382,GILLETTE STADIUM,1 PATRIOT PLACE,NOT AVAILABLE,FOXBORO,MA,02035,1388,(508) 698-0163,MULTIUSE,OPEN,68756,NORFOLK,25021,USA,42.090915922,-71.264357162,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gillettestadium.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-73.569346318774748,45.496034463776141,391,360,BELL CENTRE,1909 AVENUE CANADIENS-MONTREAL,NOT AVAILABLE,MONTREAL,QC,H4B 5G0,NOT AVAILABLE,(514) 932-2582,SINGLE USE,OPEN,21287,MONTREAL,2466025,CAN,45.496034464,-73.569346319,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.centrebell.ca/en/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,LE CENTRE BELL,MOLSON CENTRE,NOT AVAILABLE,-999
-98.169792133655122,26.306758872749175,392,1107,UTRGV FIELDHOUSE,WEST VAN WEEK STREET AND NORTH 5TH AVENUE,NOT AVAILABLE,EDINBURG,TX,78541,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,2500,HIDALGO,48215,USA,26.306758873,-98.169792134,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://goutrgv.com/sports/2010/10/25/UTRGVFieldhouse.aspx?id=5,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2016-02-11T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,UTPA FIELDHOUSE,2015
-105.569502842265109,41.313350561332129,393,891,ARENA-AUDITORIUM,EAST WILLET STREET AND NORTH 19TH STREET,NOT AVAILABLE,LARAMIE,WY,82072,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,15028,ALBANY,56001,USA,41.313350561,-105.569502842,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gowyo.com/facilities/arena-auditorium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-104.883699973818892,39.01371002615813,394,892,CLUNE ARENA,2169 FIELDHOUSE DRIVE,NOT AVAILABLE,COLORADO SPRINGS,CO,80840,NOT AVAILABLE,(719) 333-4032,SINGLE USE,OPEN,5939,EL PASO,48141,USA,39.013710026,-104.883699974,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.goairforcefalcons.com/facilities/clune-arena.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,CADET FIELD HOUSE,NOT AVAILABLE,NOT AVAILABLE,-999
-80.187918845020263,25.781330567365501,395,799,AMERICAN AIRLINES ARENA,601 BISCAYNE BOULEVARD,NOT AVAILABLE,MIAMI,FL,33132,NOT AVAILABLE,(786) 777-1000,SINGLE USE,OPEN,19600,DADE,29057,USA,25.781330567,-80.187918845,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.americanairlinescenter.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-73.961940000155835,40.809990000110041,396,1108,LEVIEN GYMNASIUM,3030 BROADWAY,NOT AVAILABLE,NEW YORK,NY,10027,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,2500,NEW YORK,36061,USA,40.80999,-73.96194,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.gocolumbialions.com/ViewArticle.dbml?ATCLID=319179,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-81.69957247639104,41.506025312738252,397,53,FIRSTENERGY STADIUM,100 ALFRED LERNER WAY,NOT AVAILABLE,CLEVELAND,OH,44114,NOT AVAILABLE,(440) 891-5050,SINGLE USE,OPEN,73200,CUYAHOGA,39035,USA,41.506025313,-81.699572476,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://firstenergystadium.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,CLEVELAND BROWNS STADIUM,2013
-111.649274925096947,40.254081991773425,398,893,MARRIOTT CENTER,500 EAST UNIVERSITY PARKWAY,NOT AVAILABLE,PROVO,UT,84602,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,20900,UTAH,49049,USA,40.254081992,-111.649274925,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://byucougars.com/athletics/facilities/basketball,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-121.499657000023404,38.580329999716582,399,800,GOLDEN 1 CENTER,547 L ST,NOT AVAILABLE,SACRAMENTO,CA,95814,NOT AVAILABLE,(888) 915-4647,SINGLE USE,OPEN,17500,SACRAMENTO,06067,USA,38.649102206,-121.518158159,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://golden1center.com/,2016-02-08T00:00:00.000Z,IMAGERY/OTHER,2016-02-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-76.475952402707264,42.445812831735964,400,1109,NEWMAN ARENA,CAMPUS ROAD AND GARDEN AVENUE,NOT AVAILABLE,ITHICA,NY,14853,NOT AVAILABLE,(607) 255-6183,SINGLE USE,OPEN,4473,TOMPKINS,36109,USA,42.445812832,-76.475952403,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.cornellbigred.com/sports/2007/7/30/NewmanArena.aspx,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,BARTELS HALL,NOT AVAILABLE,NOT AVAILABLE,-999
-76.622700005338118,39.277900005290036,401,54,M&T BANK STADIUM,1101 RUSSELL STREET,NOT AVAILABLE,BALTIMORE,MD,21230,NOT AVAILABLE,(261) 261-7283,SINGLE USE,OPEN,71008,BALTIMORE,24510,USA,39.277900005,-76.622700005,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.baltimoreravens.com/gameday/mt-bank-stadium.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,RAVENS STADIUM,2003
-84.516050000369674,39.095459999806273,402,55,PAUL BROWN STADIUM,1 PAUL BROWN STADIUM,NOT AVAILABLE,CINCINNATI,OH,45202,3418,(513) 455-4800,SINGLE USE,OPEN,65515,HAMILTON,20075,USA,39.09546,-84.51605,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.bengals.com/stadium/index.html,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-71.398156715968867,41.831798165332827,403,1110,PAUL BAILEY PIZZITOLA MEMORIAL SPORTS CENTER,LLOYD AVENUE AND HOPE STREET,NOT AVAILABLE,PROVIDENCE,RI,02906,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,2800,PROVIDENCE,44007,USA,41.831798165,-71.398156716,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.brownbears.com/athletics/facilities/pizzitola/index,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-73.97919995514043,40.690669980966724,404,894,STEINBERG WELLNESS CENTER,168 ASHLAND PLACE,NOT AVAILABLE,BROOKLYN,NY,11201,NOT AVAILABLE,(718) 488-3302,SINGLE USE,OPEN,2500,KINGS,06031,USA,40.690669981,-73.979199955,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://liuathletics.com/sports/2007/7/6/WellnessCenter.aspx,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,ARNOLD AND MARIE SCHWARTZ ATHLETIC CENTER,WRAC,WELLNESS RECREATION AND ATHLETIC CENTER,2013
-111.901025101102007,40.768205528803819,405,801,VIVINT SMART HOME ARENA,301 WEST SOUTH TEMPLE,NOT AVAILABLE,SALT LAKE CITY,UT,84101,NOT AVAILABLE,(916) 928-6900,SINGLE USE,OPEN,19911,SALT LAKE,49035,USA,40.768205529,-111.901025101,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.energysolutionsarena.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2016-02-05T00:00:00.000Z,DELTA CENTER,NOT AVAILABLE,ENERGYSOLUTIONS ARENA,2015
-80.015740041798864,40.446729985090919,406,383,HEINZ FIELD,100 ART ROONEY AVENUE,NOT AVAILABLE,PITTSBURGH,PA,15212,NOT AVAILABLE,(412) 323-1200,MULTIUSE,OPEN,65050,ALLEGHENY,42003,USA,40.446729985,-80.015740042,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://heinzfield.com/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-72.930970013838447,41.313920005905281,407,1111,PAYNE WHITNEY GYMNASIUM,70 TOWER PARKWAY,NOT AVAILABLE,NEW HAVEN,CT,06520,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,3100,NEW HAVEN,09009,USA,41.313920006,-72.930970014,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.yalebulldogs.com/information/facilities/payne_whitney_gym/index,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,JOHN J. LEE AMPHITHEATER,NOT AVAILABLE,NOT AVAILABLE,-999
-87.88778000133621,42.005270000776285,408,362,ALLSTATE ARENA,6920 MANNHEIN ROAD,NOT AVAILABLE,ROSEMONT,IL,60018,NOT AVAILABLE,(847) 635-6601,MULTIUSE,OPEN,18500,COOK,27031,USA,42.005270001,-87.887780001,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.rosemont.com/allstate/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
-81.63740000011866,30.323899999873056,409,57,EVERBANK FIELD,1 EVERBANK FIELD DRIVE,NOT AVAILABLE,JACKSONVILLE,FL,32202,1918,(904) 633-2000,SINGLE USE,OPEN,67164,DUVAL,48131,USA,30.3239,-81.6374,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.jaguars.com/everbank-field/,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,ALLTEL STADIUM,2006
-75.188630004097647,39.951399994834055,410,1112,THE PALESTRA,215 SOUTH 33RD STREET,NOT AVAILABLE,PHILADELPHIA,PA,19104,NOT AVAILABLE,NOT AVAILABLE,SINGLE USE,OPEN,8722,PHILADELPHIA,42101,USA,39.951399995,-75.188630004,711310,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",http://www.pennathletics.com/ViewArticle.dbml?ATCLID=66183,2015-01-30T00:00:00.000Z,IMAGERY/OTHER,2015-01-30T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999
